customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharge_tenure_ratio
0361-HJRDX,68,0,2,3,64.35,4539.6,0,66.76
5727-MYATE,72,1,2,3,90.8,6397.6,0,88.86
3823-KYNQY,12,1,1,3,24.95,280.4,0,23.37
8988-ECPJR,34,1,0,1,79.6,2718.3,1,79.95
7570-WELNY,68,1,2,2,84.7,5711.05,0,83.99
3021-VLNRJ,50,1,1,3,70.8,3478.15,0,69.56
3776-EKTKM,1,0,0,0,36.45,36.45,1,36.45
2080-CAZNM,41,1,0,0,104.4,4133.95,0,100.83
1028-FFNJK,30,1,0,0,101.5,2917.65,0,97.26
6907-FLBER,1,1,0,0,54.3,54.3,0,54.3
3001-UNBTL,29,1,0,0,103.95,2964.8,0,102.23
5982-PSMKW,23,1,2,3,91.1,2198.3,0,95.58
3507-GASNP,60,1,2,1,19.95,1189.9,0,19.83
7096-ZNBZI,72,1,2,3,26.45,1914.5,0,26.59
1902-XBTFB,22,1,0,0,89.4,2001.5,1,90.98
1676-MQAOA,72,1,2,2,75.1,5336.35,0,74.12
0786-IVLAW,66,1,1,2,108.1,7238.6,0,109.68
7566-DSRLQ,72,1,2,0,110.15,7998.8,0,111.09
0643-OKLRP,47,1,0,0,80.35,3825.85,1,81.4
7245-JMTTQ,51,1,1,0,111.5,5703.25,0,111.83
6050-IJRHS,70,1,1,0,106.5,7397.0,0,105.67
6202-JVYEU,9,1,1,0,19.9,164.6,0,18.29
8591-TKMZH,59,1,2,1,111.1,6555.2,0,111.11
0734-OXWBT,3,1,0,1,70.7,225.65,0,75.22
4282-ACRXS,38,0,0,0,24.85,955.75,0,25.15
0365-TRTPY,37,1,0,2,91.2,3382.3,0,91.41
7349-ALMUX,37,1,2,2,65.6,2313.8,0,62.54
9381-NDKME,24,0,0,3,40.65,933.3,1,38.89
6502-KUGLL,14,1,0,2,59.45,780.85,0,55.78
1841-YSJGV,72,1,2,3,109.95,7852.4,0,109.06
2794-XIMMO,53,0,1,0,60.45,3184.25,1,60.08
8382-SHQEH,8,1,0,0,84.9,764.95,1,95.62
3511-BFTJW,72,0,2,3,38.5,2763.0,0,38.38
7668-XCFYV,17,1,0,0,92.55,1614.7,0,94.98
2983-ZANRP,2,1,0,2,73.55,145.4,1,72.7
7845-URHJN,8,1,0,2,20.15,156.25,1,19.53
3034-ZBEQN,48,0,1,1,34.7,1604.5,1,33.43
5018-HEKFO,10,1,0,1,24.5,270.15,0,27.01
2923-ARZLG,29,1,1,1,19.7,1397.475,0,48.19
3976-NLDEZ,1,1,0,1,20.6,20.6,0,20.6
2282-YGNOR,29,1,1,3,58.0,1734.5,0,59.81
5336-UFNZP,65,1,1,0,107.45,7047.5,0,108.42
6854-EXGSF,8,1,0,2,65.5,573.15,0,71.64
1241-EZFMJ,61,1,2,2,25.45,1538.6,0,25.22
9233-PSYHO,45,1,1,2,100.15,4459.8,0,99.11
5376-PCKNB,72,1,1,3,104.45,7459.0,0,103.6
8044-BGWPI,12,1,0,0,21.15,306.05,0,25.5
4060-LDNLU,7,1,0,0,96.2,639.7,0,91.39
3589-PPVKW,9,1,0,1,44.4,348.15,0,38.68
8327-LZKAS,43,1,1,0,107.55,4533.9,1,105.44
5887-IKKYO,58,1,2,2,94.35,5563.65,0,95.92
1075-BGWOH,16,1,0,0,98.75,1587.55,1,99.22
1755-RMCXH,2,1,0,1,20.3,40.25,0,20.12
0302-JOIVN,8,1,0,0,101.15,842.9,1,105.36
3858-XHYJO,40,1,1,2,105.75,4228.55,0,105.71
4299-SIMNS,9,1,0,0,81.15,784.45,0,87.16
7025-IWFHT,41,1,1,0,89.55,3729.75,0,90.97
6261-LHRTG,26,1,0,3,54.75,1406.9,0,54.11
7841-FCRQD,33,1,1,3,53.75,1857.3,0,56.28
2056-EVGZL,68,1,1,3,105.75,7322.5,0,107.68
8777-MBMTS,65,1,2,3,105.85,6725.5,0,103.47
7753-USQYQ,55,1,1,0,64.2,3627.3,0,65.95
5366-IJEQJ,20,1,0,0,88.7,1761.45,1,88.07
7661-CPURM,19,1,1,3,87.7,1725.95,0,90.84
6233-HXJMX,45,1,0,3,89.3,4192.15,0,93.16
5902-WBLSE,70,1,2,3,20.15,1411.2,0,20.16
1981-INRFU,2,1,0,0,79.75,164.5,1,82.25
4971-PUYQO,27,1,0,1,94.55,2724.6,1,100.91
3239-TPHPZ,12,1,2,0,20.05,264.55,0,22.05
5115-GZDEL,72,0,2,3,67.2,4671.7,0,64.88
3338-CVVEH,12,1,0,0,94.55,1173.55,0,97.8
8485-GJCDN,5,1,0,1,69.05,318.5,1,63.7
2615-YVMYX,71,1,0,0,107.5,7713.55,0,108.64
2851-STERV,35,1,1,0,73.0,2471.25,0,70.61
4393-GEADV,70,1,2,3,114.75,7842.3,0,112.03
8486-AYEQH,31,1,0,0,76.05,2227.8,0,71.86
1527-SXDPN,52,1,2,2,96.25,4990.25,1,95.97
6029-WTIPC,37,1,0,0,101.1,3744.05,1,101.19
8634-CILSZ,69,1,1,2,104.7,7220.35,1,104.64
5419-JKZNQ,30,1,0,1,77.9,2351.45,0,78.38
2495-KZNFB,33,1,0,0,90.65,2989.6,0,90.59
1409-PHXTF,54,1,2,0,110.45,6077.75,0,112.55
4560-WQAQW,59,1,1,2,68.7,4070.95,0,69.0
9591-YVTEB,55,0,0,0,44.85,2479.05,0,45.07
9309-BZGNT,69,0,1,3,29.8,2134.3,0,30.93
4274-DRSQT,66,1,1,2,88.9,6000.1,0,90.91
2027-DNKIV,37,1,1,1,58.75,2203.1,0,59.54
8075-GXIUB,9,1,1,3,19.85,183.15,0,20.35
2885-HIJDH,69,1,2,2,86.9,6194.1,0,89.77
5424-RLQLC,10,1,0,1,59.65,638.95,0,63.9
6682-QJDGB,40,1,0,1,55.25,2139.2,1,53.48
6507-DTJZV,13,1,0,3,66.4,831.75,0,63.98
8780-IXSTS,6,1,0,0,90.1,521.3,1,86.88
7673-BQGKU,69,1,2,2,20.15,1337.5,0,19.38
6723-WSNTY,66,1,1,3,108.1,7181.95,0,108.82
9530-EHPOH,11,1,0,0,53.75,608.0,1,55.27
2725-IWWBA,46,1,1,1,56.9,2560.1,0,55.65
0345-HKJVM,6,1,0,0,89.3,577.6,1,96.27
1061-PNTHC,56,1,0,1,109.6,5953.0,0,106.3
0394-YONDK,70,1,2,3,25.15,1790.15,0,25.57
6574-MCOEH,33,1,1,0,79.15,2531.4,0,76.71
7399-QHBJS,72,1,2,3,66.75,4760.3,0,66.12
3049-SOLAY,3,1,0,0,95.2,292.85,1,97.62
0997-YTLNY,19,1,0,1,48.8,953.65,0,50.19
3317-HRTNN,5,0,0,0,45.7,198.0,1,39.6
9479-HYNYL,71,1,2,3,80.7,5705.05,0,80.35
3235-ETOOB,8,1,0,0,74.5,609.9,1,76.24
9708-KFDBY,1,1,0,3,20.55,20.55,0,20.55
8058-INTPH,1,1,0,0,79.65,79.65,1,79.65
3642-GKTCT,61,1,1,1,115.1,6993.65,0,114.65
0774-RMNUW,71,0,2,2,59.7,4122.65,0,58.07
1334-PDUKM,68,1,1,3,86.45,5762.95,0,84.75
0756-MPZRL,46,0,1,3,33.7,1537.85,0,33.43
2242-MFOTG,33,1,1,2,80.1,2603.3,0,78.89
2927-CVULT,53,1,2,2,104.05,5566.4,0,105.03
2144-BFDSO,50,1,0,2,108.75,5431.9,0,108.64
8745-PVESG,57,0,1,3,41.1,2258.25,0,39.62
7647-GYYKX,54,1,2,2,20.35,1092.35,0,20.23
5647-FXOTP,60,1,0,0,105.9,6401.25,0,106.69
5569-OUICF,28,1,0,3,101.3,2812.2,1,100.44
8821-XNHVZ,1,1,0,1,80.05,80.05,1,80.05
2082-OJVTK,29,1,0,0,89.2,2698.35,1,93.05
9700-ISPUP,10,1,0,0,65.5,616.9,0,61.69
9839-ETQOE,43,0,0,0,40.45,1912.85,0,44.48
6078-VESFR,13,1,0,2,70.45,849.1,0,65.32
9027-TMATR,43,1,2,0,78.8,3460.3,0,80.47
5940-NFXKV,19,1,0,0,83.65,1465.75,1,77.14
1941-HOSAM,1,1,0,0,90.1,90.1,0,90.1
9110-HSGTV,69,1,2,3,82.45,5555.3,0,80.51
0704-VCUMB,61,1,2,3,20.25,1278.8,0,20.96
6171-ZTVYB,43,1,0,2,66.25,2907.35,0,67.61
8053-WWDRO,6,1,0,2,19.5,146.3,1,24.38
9564-KCLHR,1,1,0,1,51.25,51.25,1,51.25
1935-IMVBB,56,1,0,1,89.7,4952.95,0,88.45
2535-PBCGC,70,0,2,2,64.55,4504.9,0,64.36
2082-CEFLT,1,1,0,0,45.6,45.6,1,45.6
1470-PSXNM,49,1,1,0,93.65,4520.15,0,92.25
1213-NGCUN,6,1,0,2,49.65,267.35,1,44.56
2498-XLDZR,32,1,2,1,73.6,2316.85,0,72.4
9866-OCCKE,72,1,2,1,109.75,8075.35,0,112.16
5338-YHWYT,37,1,2,3,61.45,2302.35,0,62.23
7718-UPSKJ,69,1,1,3,106.4,7251.9,0,105.1
8731-WBBMB,26,1,0,2,81.9,2078.55,0,79.94
1448-CYWKC,58,1,1,3,105.2,6225.4,0,107.33
7901-IIDQV,24,1,1,2,54.6,1242.25,0,51.76
2690-DVRVK,5,1,1,0,20.55,99.45,0,19.89
5688-KZTSN,15,1,0,0,20.0,288.05,1,19.2
1270-XKUCC,30,1,2,1,19.7,599.25,0,19.98
0334-ZFJSR,55,1,1,3,66.05,3462.1,0,62.95
2894-QOJRX,25,0,0,2,34.0,853.0,1,34.12
5747-PMBSQ,10,1,0,1,92.5,934.1,1,93.41
5583-EJXRD,44,0,2,3,54.05,2375.2,0,53.98
4565-EVZMJ,47,1,1,1,58.9,2813.05,0,59.85
3143-JQEGI,13,1,0,0,88.35,1222.8,1,94.06
6386-SZZKH,49,1,2,2,107.95,5293.2,1,108.02
3327-YBAKM,64,1,1,1,96.9,6314.35,0,98.66
9441-QHEVC,1,1,0,1,19.1,19.1,0,19.1
6705-LNMDD,20,1,0,1,50.0,1003.05,0,50.15
2580-ASVVY,37,0,2,0,45.4,1593.1,0,43.06
3370-GQEAL,30,1,0,0,85.45,2509.95,0,83.66
5032-USPKF,38,1,1,2,84.1,3187.65,0,83.89
2982-IHMFT,1,1,0,1,74.45,74.45,1,74.45
3521-SYVOR,37,1,0,0,64.75,2345.2,1,63.38
4254-QPEDE,52,0,2,3,66.25,3330.1,0,64.04
6283-GITPX,71,1,2,3,76.9,5522.7,0,77.78
9526-JAWYF,26,1,0,0,89.8,2335.3,1,89.82
0771-CHWSK,66,1,2,3,74.6,4798.4,0,72.7
9788-HNGUT,72,1,2,3,116.95,8594.4,0,119.37
9495-REDIY,25,0,1,3,40.65,970.55,0,38.82
5375-XLDOF,69,1,2,2,114.35,7665.8,0,111.1
1172-VIYBP,53,1,2,2,69.7,3686.05,0,69.55
5649-VUKMC,12,1,1,1,95.5,1115.15,1,92.93
6559-PDZLR,26,1,0,0,98.65,2537.0,0,97.58
8992-OBVDG,21,1,0,1,61.65,1393.6,0,66.36
4273-MBHYA,1,1,0,0,89.35,89.35,0,89.35
4724-WXVWF,48,1,0,0,95.4,4445.3,0,92.61
5701-GUXDC,26,0,1,3,35.4,978.6,0,37.64
1460-UZPRJ,60,1,2,1,19.95,1258.15,0,20.97
6082-GLJIX,18,1,0,1,19.25,331.35,0,18.41
5143-EGQFK,10,0,0,0,29.65,291.4,1,29.14
4919-IKATY,5,1,0,0,84.5,453.75,1,90.75
2495-TTHBQ,4,1,1,1,20.4,84.75,0,21.19
0485-ZBSLN,65,1,2,3,24.75,1715.1,0,26.39
3810-PJUHR,70,1,2,1,25.35,1715.15,0,24.5
9050-QLROH,18,1,0,3,90.7,1597.25,1,88.74
0847-HGRML,62,1,2,2,20.0,1250.1,0,20.16
8232-CTLKO,66,1,2,0,59.75,3996.8,0,60.56
9227-YBAXE,65,1,2,2,82.5,5215.1,0,80.23
6168-WFVVF,3,1,0,0,70.3,235.5,1,78.5
9860-LISIZ,34,1,0,1,20.35,673.2,0,19.8
0112-QAWRZ,16,1,0,2,90.8,1442.2,0,90.14
0877-SDMBN,54,1,1,2,103.95,5639.05,1,104.43
2786-GCDPI,50,1,0,0,104.95,5222.35,0,104.45
4043-MKDTV,71,1,2,0,105.25,7291.75,0,102.7
8065-YKXKD,10,1,0,0,74.75,799.65,1,79.96
9637-EIHEQ,1,1,0,0,50.8,50.8,1,50.8
9229-RQABD,18,1,1,1,23.75,424.5,0,23.58
8313-KTIHG,4,1,0,0,61.3,249.4,0,62.35
5320-BRKGK,58,1,2,1,75.8,4415.75,0,76.13
6284-KMNUF,56,1,1,0,98.0,5270.6,0,94.12
9689-PTNPG,2,1,0,0,80.25,144.55,1,72.28
9465-RWMXL,32,1,0,0,78.9,2447.95,1,76.5
6229-UOLQL,56,0,1,1,52.0,2884.9,0,51.52
2362-IBOOY,36,1,0,0,84.75,3050.15,1,84.73
3137-LUPIX,4,1,0,1,64.4,253.0,0,63.25
0843-WTBXE,53,1,0,2,85.45,4517.25,1,85.23
6143-JQKEA,10,1,0,3,45.8,436.2,0,43.62
8676-OOQEJ,4,0,0,0,30.5,118.4,0,29.6
5515-IDEJJ,1,1,0,1,19.9,19.9,1,19.9
9701-CDXHR,51,1,0,1,69.15,3649.6,0,71.56
7450-NWRTR,12,1,0,0,99.45,1200.15,1,100.01
8124-NZVGJ,6,0,1,1,49.25,255.6,0,42.6
2162-FRZAA,63,0,2,2,39.35,2395.05,0,38.02
5376-DEQCP,1,1,0,0,70.6,70.6,1,70.6
5118-MUEYH,48,1,0,3,105.1,5083.55,0,105.91
9095-HFAFX,5,1,0,3,81.0,389.6,1,77.92
5627-TVBPP,35,1,1,3,20.1,644.5,0,18.41
2379-ENZGV,6,1,0,0,84.85,523.5,1,87.25
3936-QQFLL,2,1,0,1,19.75,39.3,0,19.65
2589-AYCRP,50,1,1,2,19.75,989.05,0,19.78
4067-HLYQI,33,1,0,2,70.4,2406.1,0,72.91
5124-EOGYE,31,1,2,1,20.45,638.55,0,20.6
5057-RKGLH,9,1,2,1,20.35,191.1,0,21.23
0292-WEGCH,54,1,0,0,86.2,4524.05,0,83.78
8910-ICHIU,46,1,1,3,95.65,4664.2,0,101.4
4097-YODCF,34,1,1,0,103.8,3470.8,0,102.08
9715-WZCLW,71,1,2,0,97.2,6910.3,0,97.33
9786-YWNHU,63,1,2,1,63.55,4014.2,0,63.72
6407-GSJNL,51,1,2,2,24.95,1288.0,0,25.25
6005-OBZPH,26,1,0,0,89.15,2277.65,1,87.6
4049-ZPALD,64,1,2,2,99.0,6375.8,0,99.62
7932-WPTDS,1,0,0,0,24.8,24.8,1,24.8
3733-UOCWF,61,1,1,2,85.55,5251.75,0,86.09
6833-JMZYP,15,1,0,3,94.0,1505.45,0,100.36
2722-VOJQL,64,1,1,3,105.65,6903.1,1,107.86
1310-QRITU,18,1,0,0,50.3,913.3,0,50.74
8961-QDZZJ,57,1,1,0,95.0,5535.8,0,97.12
9715-SBVSU,14,1,2,2,61.4,815.55,0,58.25
8490-BXHEO,18,1,0,3,80.55,1411.65,0,78.43
7173-TETGO,72,1,2,2,78.5,5602.25,0,77.81
7929-SKFGK,70,1,2,3,114.3,8244.3,0,117.78
2300-RQGOI,38,1,2,1,20.05,741.5,0,19.51
3563-SVYLG,68,1,2,3,62.65,4375.8,0,64.35
5228-EXCET,13,1,0,0,80.85,1008.7,1,77.59
6435-VWCCY,65,1,2,3,92.7,5968.4,0,91.82
4998-IKFSE,30,1,0,0,100.45,3096.9,0,103.23
8630-QSGXK,51,1,2,2,75.2,3901.25,0,76.5
2455-USLMV,31,1,0,3,84.75,2613.4,0,84.3
7394-FKDNK,9,1,0,0,89.45,853.1,1,94.79
9488-FVZCC,72,1,2,2,79.5,5661.7,0,78.63
6331-LWDTQ,10,1,0,3,72.15,794.25,1,79.42
5995-WWKKG,37,1,1,0,19.8,695.05,0,18.79
1597-FZREH,2,1,0,0,76.4,160.8,1,80.4
7879-CGSFV,55,1,1,1,100.9,5552.05,0,100.95
9921-EZKBY,33,1,0,2,95.3,3275.15,0,99.25
7432-FFVAR,46,1,1,2,90.95,4236.6,0,92.1
7246-ZGQDF,1,1,0,0,54.5,54.5,0,54.5
7000-WCEVQ,20,1,0,1,61.6,1174.35,1,58.72
0727-IWKVK,9,1,0,0,79.9,741.7,1,82.41
5959-BELXA,32,1,0,3,96.15,3019.25,1,94.35
4456-RHSNB,19,1,0,2,49.6,962.9,0,50.68
3512-IZIKN,70,1,2,3,65.3,4759.75,1,68.0
2481-SBOYW,61,1,2,3,25.0,1498.35,0,24.56
7109-MFBYV,26,1,0,0,45.45,1233.15,0,47.43
1833-TCXKK,45,1,0,2,107.75,4882.8,0,108.51
1832-PEUTS,62,1,2,3,89.1,5411.65,0,87.28
6141-OOXUQ,1,1,0,1,19.65,19.65,1,19.65
8660-BUETV,3,1,0,1,44.75,148.05,0,49.35
0580-PIQHM,41,1,1,2,101.6,3930.55,0,95.87
5696-CEIQJ,67,1,2,2,103.15,6895.5,0,102.92
7503-ZGUZJ,1,1,0,1,84.65,84.65,1,84.65
1696-HXOWK,71,1,1,1,95.65,6856.95,0,96.58
3026-ATZYV,37,1,1,2,75.1,2658.8,0,71.86
4012-YCFAI,60,1,2,1,61.35,3766.2,0,62.77
2506-TNFCO,1,1,0,0,69.55,69.55,1,69.55
9970-QBCDA,6,1,0,3,19.7,129.55,0,21.59
8718-PTMEZ,13,0,0,0,31.05,347.25,1,26.71
9496-IVVRP,11,1,0,2,51.0,581.7,0,52.88
2207-OBZNX,7,1,0,1,51.0,354.05,1,50.58
2657-VPXTA,10,1,0,0,88.85,929.45,0,92.94
6551-VLJMV,34,1,2,3,20.05,679.0,0,19.97
1221-GHZEP,62,1,2,1,65.1,3846.75,0,62.04
9289-LBQVU,64,1,1,1,70.15,4480.7,0,70.01
6142-VSJQO,1,1,0,2,44.35,44.35,1,44.35
3458-IDMFK,25,1,2,1,20.75,499.4,0,19.98
6933-FHBZC,26,1,1,1,56.05,1553.2,0,59.74
0221-NAUXK,10,1,1,2,19.95,219.5,0,21.95
9770-KXGQU,53,1,1,1,98.6,5311.85,0,100.22
6437-UKHMV,7,1,0,0,79.7,586.05,1,83.72
6538-POCHL,33,1,0,3,79.0,2576.8,0,78.08
6726-NNFWD,71,1,2,3,89.45,6435.25,0,90.64
3002-WQZWT,29,1,0,0,74.2,1993.25,0,68.73
4277-UDIEF,24,1,0,2,81.0,1923.85,0,80.16
1208-NBVFH,20,1,0,0,49.6,939.8,0,46.99
4912-PIGUY,1,1,0,0,84.6,84.6,0,84.6
1114-CENIM,54,1,0,3,55.0,3092.65,1,57.27
6060-DRTNL,5,1,0,1,84.85,415.55,1,83.11
2725-TTRIQ,72,1,2,2,84.2,5986.55,0,83.15
3374-TTZTK,52,1,2,0,106.3,5487.0,0,105.52
8990-ZXLSU,9,1,0,0,69.05,651.5,0,72.39
2275-RBYQS,1,1,0,1,45.4,45.4,0,45.4
8473-VUVJN,1,1,0,0,73.65,73.65,1,73.65
6289-CPNLD,33,1,1,1,73.9,2405.05,1,72.88
5536-SLHPM,55,1,0,0,77.75,4458.15,1,81.06
4419-UJMUS,69,1,2,0,99.35,6856.45,0,99.37
7794-JASDG,1,1,0,1,50.75,50.75,0,50.75
7609-YBPXG,54,1,2,2,87.1,4735.2,0,87.69
5519-TEEUH,33,1,1,1,20.15,682.15,0,20.67
7856-GANIL,45,1,1,2,98.7,4525.8,0,100.57
0804-XBFBV,11,0,0,0,25.2,321.05,0,29.19
2676-OXPPQ,6,1,0,2,55.7,335.65,0,55.94
3703-TTEPD,21,1,0,2,65.35,1424.4,0,67.83
2799-TSLAG,65,1,2,2,25.3,1748.55,0,26.9
0196-VULGZ,6,1,0,0,84.35,474.9,1,79.15
8837-VVWLQ,8,1,0,0,84.95,668.4,1,83.55
2696-NARTR,11,1,0,0,73.85,926.25,1,84.2
2208-NKVVH,43,1,2,1,24.25,1077.95,0,25.07
7614-QVWQL,49,0,1,2,51.8,2541.25,1,51.86
1976-CFOCS,1,1,0,0,46.0,46.0,1,46.0
4631-OACRM,15,1,0,0,79.4,1156.1,1,77.07
7139-JZFVG,60,1,2,2,60.5,3694.45,0,61.57
4987-GQWPO,17,0,0,3,25.1,382.8,0,22.52
3755-JBMNH,16,1,0,2,71.8,1167.8,1,72.99
1757-TCATG,35,1,1,2,20.05,746.75,0,21.34
6345-ULYRW,44,1,1,1,88.4,3912.9,1,88.93
4776-XSKYQ,12,0,1,3,30.25,368.85,0,30.74
8048-DSDFQ,1,1,0,1,20.2,20.2,0,20.2
5753-QQWPW,28,1,1,0,59.9,1654.7,0,59.1
6010-DDPPW,70,1,2,2,25.15,1940.85,0,27.73
1809-DMJHQ,5,1,0,1,46.0,221.7,1,44.34
6693-FRIRW,18,1,0,3,101.3,1794.65,0,99.7
6586-MYGKD,70,1,2,3,76.95,5289.8,0,75.57
3173-NVMPX,9,1,0,1,55.3,501.2,0,55.69
0248-PGHBZ,67,1,2,2,92.45,6140.85,0,91.65
0623-GDISB,1,1,0,2,48.45,48.45,0,48.45
2892-GESUL,18,1,2,1,19.35,309.25,0,17.18
6923-EFPNL,4,1,0,3,51.75,201.1,1,50.28
7472-EQOAV,71,1,1,2,86.7,6179.35,0,87.03
9574-RKJIF,30,1,0,0,94.4,2838.7,1,94.62
2043-WVTQJ,1,1,0,1,55.7,55.7,0,55.7
8034-RYTVV,55,1,1,3,84.25,4589.85,0,83.45
3863-QSTYI,59,1,0,0,64.65,3735.45,0,63.31
2619-WFQWU,1,1,0,1,70.15,70.15,1,70.15
5044-LRQAQ,7,1,0,2,69.2,477.55,0,68.22
1716-LSAMB,45,1,2,2,54.65,2553.7,0,56.75
1333-PBMXB,54,1,1,2,24.75,1342.15,0,24.85
6546-OPBBH,51,1,1,1,23.95,1216.35,0,23.85
5985-BEHZK,72,1,1,3,105.0,7578.05,0,105.25
9127-QRZMH,44,1,1,2,59.85,2603.95,0,59.18
5919-VCZYM,2,1,0,1,20.05,42.7,0,21.35
9644-KVCNC,66,1,1,2,92.15,6056.9,0,91.77
2137-DQMEV,68,0,1,1,44.8,2983.65,0,43.88
8174-LNWMW,31,1,2,3,20.9,689.35,0,22.24
9279-CJEOJ,21,1,0,2,95.4,2025.1,0,96.43
7964-VEXDG,21,1,0,0,80.35,1747.2,0,83.2
2404-JIBFC,55,1,2,2,85.1,4657.95,0,84.69
0778-NELLA,9,0,0,3,34.7,296.1,1,32.9
8029-XYPWT,71,1,2,2,115.05,8016.6,0,112.91
4614-NUVZD,1,1,0,0,81.1,81.1,1,81.1
4632-PAOYU,22,1,1,1,19.95,433.5,0,19.7
3803-KMQFW,1,1,0,1,20.55,20.55,1,20.55
6804-GDMOI,61,1,2,0,106.6,6428.4,1,105.38
2990-OGYTD,67,1,2,2,86.15,5883.85,0,87.82
6646-JPPHA,14,1,0,0,78.85,1043.8,0,74.56
9572-MTILT,59,1,0,0,106.75,6252.9,1,105.98
7658-UYUQS,21,1,0,2,86.55,1857.25,0,88.44
7880-XSOJX,4,0,0,1,42.4,146.4,0,36.6
9611-CTWIH,3,1,0,0,89.45,240.45,1,80.15
4589-IUAJB,70,1,2,2,24.25,1724.15,0,24.63
0329-GTIAJ,3,1,0,0,97.9,315.3,1,105.1
8746-BFOAJ,21,1,1,2,20.5,429.55,0,20.45
8457-XIGKN,20,1,0,3,19.6,356.15,0,17.81
6072-NUQCB,22,1,1,2,20.25,488.25,0,22.19
6629-CZTTH,1,1,0,1,55.7,55.7,1,55.7
8838-GPHZP,63,1,2,1,20.6,1298.7,0,20.61
8750-QWZAJ,70,1,2,2,19.8,1378.75,0,19.7
5364-EVNIB,13,1,0,0,79.8,973.45,1,74.88
6918-UMQCG,5,1,0,0,80.2,384.25,0,76.85
0675-NCDYU,72,1,2,3,116.4,8543.25,0,118.66
6339-DKLMK,13,0,0,0,31.65,389.95,0,30.0
1346-PJWTK,61,1,0,3,94.15,5731.85,0,93.96
5088-QZLRL,1,1,0,0,20.65,20.65,0,20.65
8023-QHAIO,56,1,0,2,76.85,4275.75,0,76.35
4397-FRLTA,4,1,0,1,20.15,84.5,0,21.12
3057-VJJQE,35,1,2,1,55.25,1924.1,0,54.97
5087-SUURX,18,0,0,0,39.05,669.85,1,37.21
2302-OUZXB,72,1,2,2,82.15,5784.3,0,80.34
8133-ANHHJ,49,1,1,2,103.0,5166.2,0,105.43
2270-CHBFN,44,1,0,3,95.1,4060.55,0,92.29
0013-EXCHZ,3,1,0,1,83.9,267.4,1,89.13
5982-FPVQN,37,1,0,0,95.15,3532.85,0,95.48
9107-UKCKY,61,1,1,0,79.8,4914.8,0,80.57
4654-ULTTN,70,1,2,3,74.8,5315.8,0,75.94
5550-VFRLC,1,1,0,0,69.85,69.85,1,69.85
5546-BYZSM,41,1,0,0,20.45,775.6,0,18.92
1492-KGETH,70,1,1,2,78.35,5445.95,0,77.8
4929-BSTRX,1,1,0,1,53.55,53.55,1,53.55
4163-HFTUK,51,1,1,0,19.1,1007.8,0,19.76
8215-NGSPE,42,1,2,1,20.0,833.55,0,19.85
2225-ZRGSG,70,1,2,2,93.9,6579.05,1,93.99
8859-YSTWS,48,1,1,2,19.95,1004.5,0,20.93
5271-YNWVR,68,1,2,0,113.15,7856.0,1,115.53
7601-DHFWZ,48,1,2,3,24.0,1183.05,0,24.65
2657-ALMWY,26,1,0,0,84.95,2169.75,1,83.45
6330-JKLPC,11,1,0,2,80.5,896.9,1,81.54
4667-OHGKG,1,1,0,1,19.3,19.3,1,19.3
1998-VHJHK,27,1,1,1,19.15,501.35,0,18.57
1707-HABPF,46,1,1,2,91.3,4126.35,0,89.7
1660-HSOOQ,1,1,0,1,49.65,49.65,1,49.65
7253-UVNDW,46,1,2,3,54.35,2460.15,1,53.48
0487-VVUVK,25,1,0,1,19.15,477.6,0,19.1
7228-OMTPN,4,1,0,0,88.45,370.65,1,92.66
5063-IUOKK,13,1,2,1,19.75,265.75,0,20.44
4508-OEBEY,31,1,1,3,75.5,2424.45,0,78.21
0027-KWYKW,23,1,0,0,83.75,1849.95,0,80.43
2308-STERM,2,1,0,1,19.4,61.05,0,30.52
5982-XMDEX,65,1,2,2,26.5,1698.55,0,26.13
6284-AHOOQ,22,1,0,2,90.5,1910.6,1,86.85
6051-PTVNS,55,1,1,3,19.15,998.1,0,18.15
2344-JMOGN,9,1,0,1,94.85,890.6,1,98.96
3799-ISUZQ,7,1,0,2,69.95,529.5,1,75.64
2877-VDUER,35,0,1,1,40.9,1383.6,0,39.53
9152-AMKAK,6,1,2,1,80.25,493.4,0,82.23
1794-HBQTJ,1,1,0,3,48.6,48.6,1,48.6
9432-VOFYX,17,1,0,0,70.8,1207.0,0,71.0
8049-WJCLQ,10,1,0,1,60.2,563.5,0,56.35
6586-PSJOX,15,1,1,3,55.2,864.55,0,57.64
2460-FPSYH,40,0,0,0,55.8,2109.35,1,52.73
9705-ZJBCG,13,1,1,2,54.15,701.05,0,53.93
4818-DRBQT,29,1,0,2,80.15,2265.25,1,78.11
1320-HTRDR,3,1,0,0,75.5,220.6,1,73.53
6847-KJLTS,58,1,0,2,100.4,5749.8,0,99.13
9670-BPNXF,45,1,1,3,62.55,2796.45,0,62.14
3913-FCUUW,72,1,2,2,70.45,5165.7,0,71.75
3301-VKTGC,68,1,1,2,85.5,5696.6,0,83.77
1493-AMTIE,1,1,0,2,20.2,20.2,1,20.2
9555-SAHUZ,38,1,0,0,54.5,2076.05,0,54.63
0816-TSPHQ,2,1,0,1,20.75,44.2,0,22.1
9932-WBWIK,11,1,0,1,20.35,215.25,0,19.57
4619-EVPHY,20,1,1,2,91.0,1859.5,0,92.98
